id;objid;docn;basename;dtmod;sliceid;family
44171621;1573813;15823;CMB;18392;32799;32799
44171622;1573813;18392;CMB;18595;32799;32799
44171623;1573813;18595;CMB;32936;32799;32799
44232411;1540906;185364;RZR;3223;32913;0
44232412;1540906;330903;RZR;20646;32913;0
44232413;1540906;348326;RZR;0;32913;0
44273464;1574993;1577338;MARB;32045;RAMSMARB;41
44273465;1574993;1735981;MARB;51616;RAMSMARB;41
44273466;1574993;1755552;MARB;8894;RAMSMARB;41
44273467;1574993;312737;RZR;0;32913;0
44485838;1532406;144525;QSA;57343;QSA002;2
44485839;1532406;188415;QSA;51088;QSA002;2
44485840;1532406;262679;PBI;0;32776;37
44485841;1532406;87190;PAPB;1;32938;3
44485842;1532406;115742;QSA;8954;QSA001;2
44485843;1532406;140026;QSA;29281;QSA001;2
44642069;1538171;59837;QSA;24826;QSA001;2
44642070;1538171;90362;QSA;29405;QSA001;2
44642071;1538171;160477;QSA;25883;QSA001;2
44642072;1538171;98172;CJI;39834;32798;32798
44642073;1538171;105370;CJI;48969;32798;32798
44642074;1538171;114505;CJI;0;32798;32798
44642075;1538171;1308714;MARB;31229;MARB009;41
44642076;1538171;1473021;MARB;0;MARB009;41
44642077;1538171;242744;PBI;0;32776;37
44642078;1538171;196415;RZR;9492;32913;0
44642079;1538171;206100;RZR;16244;32913;0
44642080;1538171;212852;RZR;25883;32913;0
44642081;1538171;222491;RZR;3223;32913;0
44642082;1538171;330903;RZR;14431;32913;0
44642083;1538171;342111;RZR;15699;32913;0
44642084;1538171;343379;RZR;21250;32913;0
44642085;1538171;348930;RZR;21470;32913;0
44642086;1538171;349150;RZR;25199;32913;0
44642087;1538171;87487;QSA;0;QSA002;2
44642088;1538171;284611;AMS;0;24;18
44910492;1257225;1391648;MARB;60547;MARB009;41
44910493;1257225;1436803;MARB;47473;MARB009;41
44910494;1257225;1620337;MARB;5717;MARB009;41
44910495;1257225;1644117;MARB;62512;MARB009;41
44910496;1257225;52616;RZR;0;32913;0
44910497;1257225;284422;ARB;38913;ARB002;4
44910498;1257225;301057;ARB;1066;ARB002;4
44910499;1257225;394282;ARB;31136;ARB002;4
44910500;1257225;424352;ARB;43378;ARB002;4
44910501;1257225;436594;ARB;63534;ARB002;4
44910502;1257225;522286;ARB;64595;ARB002;4
44910503;1257225;523347;ARB;38392;ARB002;4
44910504;1257225;562680;ARB;50629;ARB002;4
44910505;1257225;574917;ARB;25199;ARB002;4
44910506;1257225;1608606;MARB;0;MARB010;41
44910507;1257225;276060;AMS;34398;24;18
44910508;1257225;296542;AMS;35499;24;18
44910509;1257225;297643;AMS;52791;24;18
44910510;1257225;314935;AMS;57232;24;18
44910511;1257225;319376;AMS;0;24;18
44910512;1257225;18579;CMB;1;32799;32799
44910513;1257225;3329;PPVS;10;32875;32875
45291851;1340003;184230;PRJB;0;32939;20
45739623;1299555;15558;CMB;0;32799;32799
45739624;1299555;40830;RZR;39728;32913;0
45739625;1299555;105264;RZR;8;32913;0
45739626;1299555;541138;ARB;64014;ARB002;4
45739627;1299555;588302;ARB;30692;ARB002;4
45739628;1299555;620516;ARB;0;ARB002;4
45739629;1299555;35304;CJI;59758;32798;32798
45739630;1299555;59758;CJI;61507;32798;32798
45739631;1299555;61507;CJI;39118;32798;32798
45739632;1299555;104654;CJI;39879;32798;32798
45739633;1299555;105415;CJI;41131;32798;32798
45739634;1299555;106667;CJI;53064;32798;32798
45739635;1299555;118600;CJI;55877;32798;32798
45739636;1299555;121413;CJI;44776;32798;32798
45739637;1299555;97459;BDV;1;32807;24
45739638;1299555;699939;MARB;5518;RAMSMARB;41
45739639;1299555;1578382;MARB;16;RAMSMARB;41
45739640;1299555;670;PKV;0;32818;32818
45739641;1299555;45818;PAPB;24776;32938;3
45739642;1299555;90312;PAPB;17952;32938;3
45739643;1299555;194341;QSA;0;QSA001;2
45739644;1299555;101667;QSA;50781;QSA002;2
45739645;1299555;116317;QSA;85;QSA002;2
45739646;1584587;194341;QSA;0;QSA001;2
45757502;789146;430447;ARB;20036;ARB001;4
45757503;789146;544324;ARB;5;ARB001;4
45757504;789146;65598;LAW;56653;1;0
45757505;789146;187725;LAW;8632;1;0
45757506;789146;205240;LAW;23989;1;0
45757507;789146;220597;LAW;59642;1;0
45757508;789146;256250;LAW;18760;1;0
45757509;789146;280904;LAW;39541;1;0
45757510;789146;301685;LAW;24436;1;0
45757511;789146;334173;ARB;30932;ARB002;4
45757512;789146;489684;ARB;46261;ARB002;4
45757513;789146;505013;ARB;49851;ARB002;4
45757514;789146;508603;ARB;58348;ARB002;4
45757515;789146;517100;ARB;59841;ARB002;4
45757516;789146;518593;ARB;61026;ARB002;4
45757517;789146;519778;ARB;15800;ARB002;4
45757518;789146;540088;ARB;8320;ARB002;4
45757519;789146;42937;PSR;46787;75;50
45757520;789146;46787;PSR;46788;75;50
45757521;789146;46788;PSR;46789;75;50
45757522;789146;46789;PSR;47399;75;50
45757523;789146;47399;PSR;47400;75;50
45757524;789146;47400;PSR;47402;75;50
45757525;789146;47402;PSR;47976;75;50
45757526;789146;47976;PSR;47977;75;50
45757527;789146;47977;PSR;47978;75;50
45757528;789146;47978;PSR;47979;75;50
45757529;789146;47979;PSR;47980;75;50
45757530;789146;47980;PSR;48220;75;50
45757531;789146;48220;PSR;48222;75;50
45757532;789146;48222;PSR;48499;75;50
45757533;789146;48499;PSR;48500;75;50
45757534;789146;48500;PSR;48597;75;50
45757535;789146;48597;PSR;48598;75;50
45757536;789146;48598;PSR;49291;75;50
45757537;789146;49291;PSR;49292;75;50
45757538;789146;49292;PSR;49293;75;50
45757539;789146;49293;PSR;49452;75;50
45757540;789146;49452;PSR;49453;75;50
45757541;789146;49453;PSR;49454;75;50
45757542;789146;49454;PSR;49455;75;50
45757543;789146;49455;PSR;49636;75;50
45757544;789146;49636;PSR;49637;75;50
45757545;789146;49637;PSR;49638;75;50
45757546;789146;49638;PSR;49794;75;50
45757547;789146;49794;PSR;49795;75;50
45757548;789146;49795;PSR;49951;75;50
45757549;789146;49951;PSR;49952;75;50
45757550;789146;49952;PSR;50077;75;50
45757551;789146;50077;PSR;50478;75;50
45757552;789146;50478;PSR;50479;75;50
45757553;789146;50479;PSR;50480;75;50
45757554;789146;50480;PSR;50523;75;50
45757555;789146;50523;PSR;50524;75;50
45757556;789146;50524;PSR;50960;75;50
45757557;789146;50960;PSR;51503;75;50
45757558;789146;51503;PSR;51762;75;50
45757559;789146;51762;PSR;52234;75;50
45757560;789146;52234;PSR;52235;75;50
45757561;789146;52235;PSR;52236;75;50
45757562;789146;52236;PSR;52237;75;50
45757563;789146;52237;PSR;52498;75;50
45757564;789146;52498;PSR;52499;75;50
45757565;789146;52499;PSR;52826;75;50
45757566;789146;52826;PSR;52827;75;50
45757567;789146;52827;PSR;52828;75;50
45757568;789146;52828;PSR;53088;75;50
45757569;789146;53088;PSR;53089;75;50
45757570;789146;53089;PSR;53444;75;50
45757571;789146;53444;PSR;53445;75;50
45757572;789146;53445;PSR;53615;75;50
45757573;789146;53615;PSR;53616;75;50
45757574;789146;53616;PSR;53617;75;50
45757575;789146;53617;PSR;53853;75;50
45757576;789146;53853;PSR;54196;75;50
45757577;789146;54196;PSR;54197;75;50
45757578;789146;54197;PSR;54391;75;50
45757579;789146;54391;PSR;54392;75;50
45757580;789146;54392;PSR;54632;75;50
45757581;789146;54632;PSR;54633;75;50
45757582;789146;54633;PSR;54634;75;50
45757583;789146;54634;PSR;54819;75;50
45757584;789146;54819;PSR;54918;75;50
45757585;789146;54918;PSR;68;75;50
45757586;789146;104274;CJI;39182;32798;32798
45757587;789146;18578;CMB;18756;32799;32799
45757588;789146;18756;CMB;50304;32799;32799
45757589;789146;191588;ASZ;0;34;27
45757590;789146;80934;AVV;0;29;22
45849379;1584568;22759;PAP;24952;6;3
45849380;1584568;90488;PAP;25037;6;3
45849381;1584568;90573;PAP;0;6;3
46400699;1302061;317432;AMS;0;24;18
46400700;1302061;91641;CJI;49801;32798;32798
46400701;1302061;115337;CJI;15;32798;32798
46400702;1302061;367304;ARB;0;ARB002;4
46400703;1302061;14004;RZR;12791;32913;0
46400704;1302061;143863;RZR;19033;32913;0
46400705;1302061;215641;RZR;38889;32913;0
46400706;1302061;301033;RZR;13796;32913;0
46400707;1302061;341476;RZR;13920;32913;0
46400708;1302061;341600;RZR;23133;32913;0
46400709;1302061;350813;RZR;24011;32913;0
46400710;1302061;351691;RZR;31136;32913;0
47542552;1398527;1473120;MARB;1;MARB010;41
47542553;1398527;167239;ARB;38396;ARB002;4
47542554;1398527;628220;ARB;5;ARB002;4
47690789;1603843;60728;PBI;1009;32776;37
47690790;1603843;263153;PBI;85;32776;37
47690791;1603843;193301;QSA;0;QSA002;2
48062636;1537427;348119;RZR;21400;32913;0
48062637;1537427;349080;RZR;0;32913;0
48062638;1537427;114109;CJI;0;32798;32798
48540327;1610620;89154;PAPB;21571;32938;3
48601735;1610881;218867;RZR;0;32913;0
48623664;1384696;94831;RZR;39182;32913;0
48623665;1384696;14345;PAPB;15108;32938;3
48623666;1384696;80644;PAPB;85;32938;3
48625170;1537347;202714;MNV;0;32902;1
48625171;1537347;96980;CJI;52293;32798;32798
48625172;1537347;117829;CJI;52297;32798;32798
48625173;1537347;117833;CJI;61940;32798;32798
48625174;1537347;127476;CJI;62021;32798;32798
48625175;1537347;127557;CJI;62750;32798;32798
48625176;1537347;128286;CJI;15;32798;32798
48625177;1537347;109772;QSA;0;QSA002;2
48625178;1537347;347310;RZR;19779;32913;0
48625179;1537347;347459;RZR;20446;32913;0
48625180;1537347;348126;RZR;20451;32913;0
48625181;1537347;348131;RZR;20805;32913;0
48625182;1537347;348485;RZR;20913;32913;0
48625183;1537347;348593;RZR;21048;32913;0
48625184;1537347;348728;RZR;21189;32913;0
48625185;1537347;348869;RZR;21537;32913;0
48625186;1537347;349217;RZR;21651;32913;0
48625187;1537347;349331;RZR;23588;32913;0
48625188;1537347;351268;RZR;24446;32913;0
48625189;1537347;352126;RZR;26042;32913;0
48625190;1537347;353722;RZR;0;32913;0
48625191;1537347;262919;PBI;0;32776;37
48625192;1537347;152929;QSA;0;QSA001;2
48625193;1537347;1555316;MARB;29283;RAMSMARB;41
48625194;1537347;100117;PAPB;34582;32938;3
48625195;1537347;100118;PAPB;5;32938;3
48633239;1398522;1686233;MARB;0;MARB009;41
48633240;1398522;353200;RZR;0;32913;0
48633241;1398522;333784;AMS;1;24;18
48769432;1277140;156342;AMS;10;24;18
48769433;1277140;33918;RZR;38889;32913;0
48769434;1277140;301033;RZR;48916;32913;0
48769435;1277140;311060;RZR;9089;32913;0
48769436;1277140;336769;RZR;13796;32913;0
48769437;1277140;341476;RZR;58797;32913;0
48769438;1277140;299356;ARB;60408;ARB002;4
48769439;1277140;584696;ARB;25619;ARB002;4
48769440;1277140;615443;ARB;0;ARB002;4
48886531;1243371;349468;RZR;56469;32913;0
48886532;1243371;350335;RZR;56469;32913;0
48905262;1253309;1034935;MARB;0;RAMSMARB;41
48905263;1253309;283377;AMS;10;24;18
48905264;1253309;516265;ARB;36802;ARB002;4
48905265;1253309;561090;ARB;48126;ARB002;4
48905266;1253309;572414;ARB;13962;ARB002;4
48905267;1253309;603786;ARB;23795;ARB002;4
48952706;1537346;313029;MONV;51254;32903;12
48952707;1537346;313398;MONV;52162;32903;12
48952708;1537346;314306;MONV;53817;32903;12
48952709;1537346;315961;MONV;56;32903;12
48952710;1537346;99923;MNV;5959;32902;1
48952711;1537346;202567;MNV;6098;32902;1
48952712;1537346;202706;MNV;7453;32902;1
48952713;1537346;204061;MNV;7779;32902;1
48952714;1537346;204387;MNV;7780;32902;1
48952715;1537346;204388;MNV;17408;32902;1
48952716;1537346;43117;RZR;3579;32913;0
48952717;1537346;200187;RZR;55962;32913;0
48952718;1537346;318106;RZR;18422;32913;0
48952719;1537346;346102;RZR;19630;32913;0
48952720;1537346;347310;RZR;20805;32913;0
48952721;1537346;348485;RZR;20913;32913;0
48952722;1537346;348593;RZR;21048;32913;0
48952723;1537346;348728;RZR;21186;32913;0
48952724;1537346;348866;RZR;21189;32913;0
48952725;1537346;348869;RZR;21341;32913;0
48952726;1537346;349021;RZR;21400;32913;0
48952727;1537346;349080;RZR;21420;32913;0
48952728;1537346;349100;RZR;21421;32913;0
48952729;1537346;349101;RZR;21537;32913;0
48952730;1537346;349217;RZR;21634;32913;0
48952731;1537346;349314;RZR;21785;32913;0
48952732;1537346;349465;RZR;21868;32913;0
48952733;1537346;349548;RZR;22201;32913;0
48952734;1537346;349881;RZR;22655;32913;0
48952735;1537346;350335;RZR;22965;32913;0
48952736;1537346;350645;RZR;23020;32913;0
48952737;1537346;350700;RZR;23062;32913;0
48952738;1537346;350742;RZR;23133;32913;0
48952739;1537346;350813;RZR;23525;32913;0
48952741;1537346;351205;RZR;23710;32913;0
48952742;1537346;351390;RZR;24011;32913;0
48952743;1537346;351691;RZR;24445;32913;0
48952744;1537346;352125;RZR;24451;32913;0
48952745;1537346;352131;RZR;24701;32913;0
48952746;1537346;352381;RZR;24893;32913;0
48952747;1537346;352573;RZR;25182;32913;0
48952748;1537346;352862;RZR;25256;32913;0
48952749;1537346;352936;RZR;25321;32913;0
48952750;1537346;353001;RZR;25715;32913;0
48952751;1537346;353395;RZR;25814;32913;0
48952752;1537346;353494;RZR;26000;32913;0
48952753;1537346;353680;RZR;26354;32913;0
48952754;1537346;354034;RZR;26356;32913;0
48952755;1537346;354036;RZR;26767;32913;0
48952756;1537346;354447;RZR;26779;32913;0
48952757;1537346;354459;RZR;27159;32913;0
48952758;1537346;354839;RZR;0;32913;0
48952759;1537346;127477;CJI;62032;32798;32798
48952760;1537346;127568;CJI;62035;32798;32798
48952761;1537346;127571;CJI;62036;32798;32798
48952762;1537346;127572;CJI;25708;32798;32798
48952763;1537346;89989;PAPB;34582;32938;3
48952764;1537346;100118;PAPB;0;32938;3
48952765;1537346;195178;QSA;64164;QSA002;2
48952766;1537346;195236;QSA;16;QSA002;2
